,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
6870,2013-06-13,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
7193,2013-06-13,19,114799,7.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,1
4959,2013-06-13,16,108952,3.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5264,2013-06-13,17,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
2292,2013-06-13,13,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
1971,2013-06-13,12,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3035,2013-06-13,14,108786,23.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
3926,2013-06-13,15,112830,2.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
6727,2013-06-13,19,108701,5.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
4366,2013-06-13,16,108701,2.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5651,2013-06-13,17,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
3384,2013-06-13,14,114799,2.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
784,2013-06-13,11,108786,11.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
5343,2013-06-13,17,111223,11.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
865,2013-06-13,11,108797,2.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
6535,2013-06-13,18,108833,4.0,EGGS,2502,1,Quito,Pichincha,B,16,0
6258,2013-06-13,18,114778,3.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
7052,2013-06-13,19,114778,4.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,1
5496,2013-06-13,17,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
5737,2013-06-13,17,108833,6.0,EGGS,2502,1,Quito,Pichincha,C,12,1
7255,2013-06-13,19,108698,6.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
32,2013-06-13,10,108701,2.0,DELI,2644,1,Quito,Pichincha,C,15,0
1436,2013-06-13,11,108952,3.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,1
4811,2013-06-13,16,114799,1.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4733,2013-06-13,16,114790,6.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6192,2013-06-13,18,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
6119,2013-06-13,18,111223,8.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
7119,2013-06-13,19,114790,1.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1376,2013-06-13,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
4447,2013-06-13,16,108786,4.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
7317,2013-06-13,19,108833,3.0,EGGS,2502,1,Guaranda,Bolivar,C,15,1
2928,2013-06-13,13,111397,2.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
2450,2013-06-13,13,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
4128,2013-06-13,15,114799,2.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
6594,2013-06-13,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
5103,2013-06-13,17,108701,7.0,DELI,2644,1,Quito,Pichincha,C,12,1
1779,2013-06-13,12,111223,20.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
5981,2013-06-13,18,108786,4.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
1480,2013-06-13,11,111397,8.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,1
496,2013-06-13,10,114799,3.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
1304,2013-06-13,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
5850,2013-06-13,17,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
262,2013-06-13,10,111223,11.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
6791,2013-06-13,19,108786,2.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
4050,2013-06-13,15,114790,7.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
2975,2013-06-13,14,108701,1.0,DELI,2644,1,Riobamba,Chimborazo,C,7,0
5181,2013-06-13,17,108786,12.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
5697,2013-06-13,17,108698,1.0,DELI,2644,1,Quito,Pichincha,C,12,0
3608,2013-06-13,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
1622,2013-06-13,12,108786,11.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
6941,2013-06-13,19,111223,10.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
4310,2013-06-13,15,111397,1.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
5574,2013-06-13,17,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
2883,2013-06-13,13,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
2522,2013-06-13,13,111223,2.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
7008,2013-06-13,19,112830,2.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
6470,2013-06-13,18,108698,3.0,DELI,2644,1,Quito,Pichincha,B,16,0
5423,2013-06-13,17,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
7194,2013-06-15,19,114799,3.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
1305,2013-06-15,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
2045,2013-06-15,12,114799,5.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,1
3766,2013-06-15,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1226,2013-06-15,11,114799,4.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
2115,2013-06-15,12,108833,7.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
5851,2013-06-15,17,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
944,2013-06-15,11,111223,44.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,1
1706,2013-06-15,12,108797,6.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
6651,2013-06-15,18,111397,10.0,GROCERY I,1072,0,Quito,Pichincha,B,16,1
5344,2013-06-15,17,111223,20.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
1144,2013-06-15,11,114790,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
7120,2013-06-15,19,114790,4.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
3440,2013-06-15,14,108833,2.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
703,2013-06-15,11,108701,8.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
4812,2013-06-15,16,114799,6.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
6193,2013-06-15,18,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
1847,2013-06-15,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
1780,2013-06-15,12,111223,26.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
5575,2013-06-15,17,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
2884,2013-06-15,13,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
6694,2013-06-15,18,108831,4.859,POULTRY,2416,1,Quito,Pichincha,B,16,0
3609,2013-06-15,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
5182,2013-06-15,17,108786,26.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
2168,2013-06-15,12,108952,6.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
6792,2013-06-15,19,108786,21.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
866,2013-06-15,11,108797,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
4612,2013-06-15,16,111223,12.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
193,2013-06-15,10,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
4530,2013-06-15,16,108797,12.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
646,2013-06-15,10,111397,3.0,GROCERY I,1072,0,Quito,Pichincha,C,15,1
4891,2013-06-15,16,108833,1.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3385,2013-06-15,14,114799,14.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,1
3480,2013-06-15,14,108952,5.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,1
6728,2013-06-15,19,108701,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
3036,2013-06-15,14,108786,33.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,1
3686,2013-06-15,15,108786,10.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
418,2013-06-15,10,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
2784,2013-06-15,13,114799,4.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
6120,2013-06-15,18,111223,20.0,GROCERY I,1034,0,Quito,Pichincha,B,16,1
5796,2013-06-15,17,108952,4.0,CLEANING,3024,0,Quito,Pichincha,C,12,1
3848,2013-06-15,15,111223,21.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
6259,2013-06-15,18,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
329,2013-06-15,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
2293,2013-06-15,13,108701,5.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
3927,2013-06-15,15,112830,2.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
7009,2013-06-15,19,112830,1.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
5652,2013-06-15,17,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
785,2013-06-15,11,108786,18.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
2374,2013-06-15,13,108786,17.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
6055,2013-06-15,18,108797,5.0,GROCERY I,1004,0,Quito,Pichincha,B,16,1
33,2013-06-15,10,108701,4.0,DELI,2644,1,Quito,Pichincha,C,15,0
4129,2013-06-15,15,114799,4.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
114,2013-06-15,10,108786,25.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
3117,2013-06-15,14,108797,9.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
1024,2013-06-15,11,112830,6.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
3988,2013-06-15,15,114778,6.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
2451,2013-06-15,13,108797,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3261,2013-06-15,14,112830,1.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,0
6536,2013-06-15,18,108833,6.0,EGGS,2502,1,Quito,Pichincha,B,16,0
5030,2013-06-15,16,111397,8.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
263,2013-06-15,10,111223,27.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
4051,2013-06-15,15,114790,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
4734,2013-06-15,16,114790,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
7256,2013-06-15,19,108698,4.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
1075,2013-06-15,11,114778,3.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
4311,2013-06-15,15,111397,1.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
5104,2013-06-15,17,108701,7.0,DELI,2644,1,Quito,Pichincha,C,12,1
2523,2013-06-15,13,111223,20.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
1481,2013-06-15,11,111397,2.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
5982,2013-06-15,18,108786,11.0,CLEANING,3044,0,Quito,Pichincha,B,16,1
6871,2013-06-15,19,108797,3.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
4367,2013-06-15,16,108701,4.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6942,2013-06-15,19,111223,27.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
2706,2013-06-15,13,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1623,2013-06-15,12,108786,8.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
5265,2013-06-15,17,108797,5.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1906,2013-06-15,12,114778,10.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
4960,2013-06-15,16,108952,3.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4251,2013-06-15,15,108952,4.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
5915,2013-06-15,18,108701,3.0,DELI,2644,1,Quito,Pichincha,B,16,0
3196,2013-06-15,14,111223,23.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
596,2013-06-15,10,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
5738,2013-06-15,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
497,2013-06-15,10,114799,3.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
4204,2013-06-15,15,108833,3.0,EGGS,2502,1,Ibarra,Imbabura,C,15,1
2639,2013-06-15,13,114778,7.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
6471,2013-06-15,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
5424,2013-06-15,17,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
4448,2013-06-15,16,108786,4.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3307,2013-06-15,14,114790,5.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
5497,2013-06-15,17,114778,8.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
1076,2013-06-20,11,114778,1.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
498,2013-06-20,10,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
1781,2013-06-20,12,111223,11.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
7053,2013-06-20,19,114778,3.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,1
4813,2013-06-20,16,114799,1.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1437,2013-06-20,11,108952,3.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,1
5498,2013-06-20,17,114778,2.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
2116,2013-06-20,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
2452,2013-06-20,13,108797,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3544,2013-06-20,14,111397,9.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,1
1377,2013-06-20,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
7121,2013-06-20,19,114790,5.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
6194,2013-06-20,18,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,B,16,1
4252,2013-06-20,15,108952,3.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
3481,2013-06-20,14,108952,3.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
5345,2013-06-20,17,111223,30.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
4531,2013-06-20,16,108797,13.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
4130,2013-06-20,15,114799,2.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
2375,2013-06-20,13,108786,11.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
4205,2013-06-20,15,108833,2.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
5983,2013-06-20,18,108786,3.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
704,2013-06-20,11,108701,6.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
6943,2013-06-20,19,111223,11.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
5031,2013-06-20,16,111397,4.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5105,2013-06-20,17,108701,4.0,DELI,2644,1,Quito,Pichincha,C,12,0
7402,2013-06-20,19,111397,2.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
2524,2013-06-20,13,111223,26.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
419,2013-06-20,10,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
4368,2013-06-20,16,108701,9.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
5425,2013-06-20,17,112830,6.0,GROCERY I,1044,0,Quito,Pichincha,C,12,1
6121,2013-06-20,18,111223,10.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
2640,2013-06-20,13,114778,5.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
597,2013-06-20,10,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
4961,2013-06-20,16,108952,5.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3849,2013-06-20,15,111223,37.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,1
7195,2013-06-20,19,114799,1.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
264,2013-06-20,10,111223,12.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
2707,2013-06-20,13,114790,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1306,2013-06-20,11,108698,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
945,2013-06-20,11,111223,12.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
1624,2013-06-20,12,108786,6.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
194,2013-06-20,10,108797,9.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
3767,2013-06-20,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
5739,2013-06-20,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
3687,2013-06-20,15,108786,13.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,1
6872,2013-06-20,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
2294,2013-06-20,13,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
3928,2013-06-20,15,112830,1.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
4312,2013-06-20,15,111397,12.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,1
1482,2013-06-20,11,111397,5.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,1
3610,2013-06-20,15,108701,6.0,DELI,2644,1,Ibarra,Imbabura,C,15,1
5183,2013-06-20,17,108786,28.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
7257,2013-06-20,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
4052,2013-06-20,15,114790,6.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
2169,2013-06-20,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
4449,2013-06-20,16,108786,2.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5576,2013-06-20,17,114790,8.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
6537,2013-06-20,18,108833,6.0,EGGS,2502,1,Quito,Pichincha,B,16,0
1546,2013-06-20,12,108701,6.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
1025,2013-06-20,11,112830,4.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
3989,2013-06-20,15,114778,5.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
115,2013-06-20,10,108786,38.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
6652,2013-06-20,18,111397,5.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
5653,2013-06-20,17,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
4892,2013-06-20,16,108833,9.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6056,2013-06-20,18,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
560,2013-06-20,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
2785,2013-06-20,13,114799,4.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
6595,2013-06-20,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
2976,2013-06-20,14,108701,4.0,DELI,2644,1,Riobamba,Chimborazo,C,7,1
1227,2013-06-20,11,114799,3.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
2046,2013-06-20,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
4613,2013-06-20,16,111223,9.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6260,2013-06-20,18,114778,7.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
786,2013-06-20,11,108786,15.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
34,2013-06-20,10,108701,3.0,DELI,2644,1,Quito,Pichincha,C,15,0
867,2013-06-20,11,108797,4.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
1972,2013-06-20,12,114790,5.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
6328,2013-06-20,18,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
3197,2013-06-20,14,111223,30.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,1
1848,2013-06-20,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
5852,2013-06-20,17,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
3308,2013-06-20,14,114790,4.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
4735,2013-06-20,16,114790,6.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
7362,2013-06-20,19,108952,1.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
1145,2013-06-20,11,114790,5.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
5266,2013-06-20,17,108797,6.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
3386,2013-06-20,14,114799,5.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
3037,2013-06-20,14,108786,21.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
6793,2013-06-20,19,108786,12.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
868,2013-06-23,11,108797,5.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
1782,2013-06-23,12,111223,18.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
1907,2013-06-23,12,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
6944,2013-06-23,19,111223,34.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
3688,2013-06-23,15,108786,3.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
3038,2013-06-23,14,108786,13.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
4131,2013-06-23,15,114799,5.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
265,2013-06-23,10,111223,14.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
4814,2013-06-23,16,114799,5.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2295,2013-06-23,13,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
420,2013-06-23,10,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
2786,2013-06-23,13,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
3929,2013-06-23,15,112830,7.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,1
4053,2013-06-23,15,114790,8.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
3198,2013-06-23,14,111223,17.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
2453,2013-06-23,13,108797,5.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1146,2013-06-23,11,114790,4.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
1378,2013-06-23,11,108833,3.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
3262,2013-06-23,14,112830,4.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
3850,2013-06-23,15,111223,19.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
2525,2013-06-23,13,111223,24.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
4893,2013-06-23,16,108833,16.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
598,2013-06-23,10,108952,3.0,CLEANING,3024,0,Quito,Pichincha,C,15,1
5984,2013-06-23,18,108786,7.0,CLEANING,3044,0,Quito,Pichincha,B,16,1
5106,2013-06-23,17,108701,4.0,DELI,2644,1,Quito,Pichincha,C,12,0
5184,2013-06-23,17,108786,27.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
3309,2013-06-23,14,114790,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
2839,2013-06-23,13,108833,3.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
2376,2013-06-23,13,108786,19.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
3611,2013-06-23,15,108701,4.0,DELI,2644,1,Ibarra,Imbabura,C,15,1
5916,2013-06-23,18,108701,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
2641,2013-06-23,13,114778,8.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
7258,2013-06-23,19,108698,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
4614,2013-06-23,16,111223,39.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
6695,2013-06-23,18,108831,4.603,POULTRY,2416,1,Quito,Pichincha,B,16,0
499,2013-06-23,10,114799,9.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
6329,2013-06-23,18,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
5426,2013-06-23,17,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
4962,2013-06-23,16,108952,8.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
6538,2013-06-23,18,108833,5.0,EGGS,2502,1,Quito,Pichincha,B,16,0
2885,2013-06-23,13,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
647,2013-06-23,10,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,15,0
